"start","end","interviewdate","pop_groups","X_geopoint_longitude","X_geopoint_latitude","id","drinking_water_source","drinking_water_location","electicity_or_light_source_most_used","main_toilet_facility","cooking_at_hh_level","hh_cooking_source","hh_cooking_fuel","land_ownership","landownership_legal_docs","Improved_dw","Improved_dw_final","electricity","shared_san_facility","Improved_san","crowding_cat","Clean_cookingfuel","time_to_access_water_min","hh_size_001","lat","lon","living_conditions_score","living_conditions_category"
2024-01-08,2024-01-08,2024-01-08,"IDPs",27.9620334,7.7188501,4620,"Public Tap/Standpipe","In Own Yard/Plot","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Don't know","No",0,0,0,1,0,1,0,0,4,7.7188501,27.9620334,1,"Poor"
2024-01-08,2024-01-08,2024-01-08,"IDPs",27.9619284,7.7192165,4621,"Don't Know","NA","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,0,0,0,4,7.7192165,27.9619284,0,"Poor"
2024-01-17,2024-01-17,2024-01-17,"Refugee returnees",27.9749523,7.7789039,4622,"Public Tap/Standpipe","Elsewhere","No electricity in household","Pit latrine without slab/open pit","No","0","0","Government Agency Or Municipality","No",0,0,0,1,0,1,0,98,6,7.7789039,27.9749523,1,"Poor"
2024-01-08,2024-01-08,2024-01-08,"IDPs",27.9621973,7.7190868,4623,"Public Tap/Standpipe","Elsewhere","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Charcoal unprocessed","Government Agency Or Municipality","No",0,0,0,1,0,0,0,20,3,7.7190868,27.9621973,0,"Poor"
2024-01-17,2024-01-17,2024-01-17,"Refugee returnees",27.9749048,7.7788694,4624,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","No","0","0","Friend Or Relative","No",0,0,0,1,0,0,0,98,1,7.7788694,27.9749048,0,"Poor"
2024-01-08,2024-01-08,2024-01-08,"IDPs",27.962349,7.718811,4625,"Public Tap/Standpipe","Elsewhere","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","UNHCR","No",0,0,0,1,0,0,0,20,4,7.718811,27.962349,0,"Poor"
2024-01-14,2024-01-14,2024-01-14,"IDPs",27.9963791,7.772397,4626,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,0,0,98,3,7.772397,27.9963791,0,"Poor"
2024-01-15,2024-01-15,2024-01-15,"IDPs",27.9895035,7.7729321,4627,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,1,0,98,5,7.7729321,27.9895035,1,"Poor"
2024-01-15,2024-01-15,2024-01-15,"IDPs",27.9962522,7.7729399,4629,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,1,0,98,4,7.7729399,27.9962522,1,"Poor"
2024-01-15,2024-01-15,2024-01-15,"IDPs",27.9963839,7.7724942,4631,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","No","0","0","Government Agency Or Municipality","No",0,0,0,1,0,1,0,98,4,7.7724942,27.9963839,1,"Poor"
2024-01-15,2024-01-15,2024-01-15,"IDPs",27.9963642,7.7725449,4632,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","No","0","0","Government Agency Or Municipality","No",0,0,0,0,0,0,0,98,3,7.7725449,27.9963642,0,"Poor"
2024-01-15,2024-01-15,2024-01-15,"IDPs",27.996781,7.7724871,4634,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","No","0","0","Government Agency Or Municipality","No",0,0,0,1,0,1,0,98,4,7.7724871,27.996781,1,"Poor"
2024-01-15,2024-01-15,2024-01-15,"IDPs",27.9963173,7.7724924,4636,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","No","0","0","Government Agency Or Municipality","No",0,0,0,1,0,1,0,98,5,7.7724924,27.9963173,1,"Poor"
2024-01-15,2024-01-15,2024-01-15,"IDPs",27.9964058,7.772354,4637,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","No","0","0","Government Agency Or Municipality","No",0,0,0,1,0,1,0,98,6,7.772354,27.9964058,1,"Poor"
2024-01-18,2024-01-18,2024-01-18,"Refugee returnees",27.9748095,7.778751,4638,"Tube Well/Borehole","In Own Dwelling","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Unrelated Person","Don't know",0,0,0,0,1,1,0,0,4,7.778751,27.9748095,2,"Good"
2024-01-15,2024-01-15,2024-01-15,"IDPs",27.9965293,7.7722709,4639,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","No","0","0","Government Agency Or Municipality","No",0,0,0,1,0,1,0,98,5,7.7722709,27.9965293,1,"Poor"
2024-01-15,2024-01-15,2024-01-15,"IDPs",27.9963393,7.7724124,4640,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Friend Or Relative","No",0,0,0,1,0,0,0,98,5,7.7724124,27.9963393,0,"Poor"
2024-01-15,2024-01-15,2024-01-15,"IDPs",27.9963191,7.7724755,4641,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Friend Or Relative","No",0,0,0,1,0,0,0,98,4,7.7724755,27.9963191,0,"Poor"
2024-01-15,2024-01-15,2024-01-15,"IDPs",27.9963508,7.7724968,4644,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Friend Or Relative","No",0,0,0,1,0,1,0,98,4,7.7724968,27.9963508,1,"Poor"
2024-01-15,2024-01-15,2024-01-15,"IDPs",27.9964503,7.7721025,4645,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,0,0,98,5,7.7721025,27.9964503,0,"Poor"
2024-01-16,2024-01-16,2024-01-16,"IDPs",27.99639,7.7725103,4647,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,1,0,98,6,7.7725103,27.99639,1,"Poor"
2024-01-16,2024-01-16,2024-01-16,"IDPs",27.9964194,7.7724731,4650,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,1,0,98,4,7.7724731,27.9964194,1,"Poor"
2024-01-18,2024-01-18,2024-01-18,"Refugee returnees",27.9749446,7.778578,4651,"Tube Well/Borehole","In Own Dwelling","No electricity in household","Pit latrine with slab","Yes","Three stone stove/open fire","Wood","Friend Or Relative","No",0,0,0,0,0,0,0,0,4,7.778578,27.9749446,0,"Poor"
2024-01-16,2024-01-16,2024-01-16,"IDPs",27.9965065,7.7718503,4653,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","No","0","0","Government Agency Or Municipality","No",0,0,0,1,0,1,0,98,4,7.7718503,27.9965065,1,"Poor"
2024-01-16,2024-01-16,2024-01-16,"IDPs",27.996415,7.772482,4655,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","No","0","0","Government Agency Or Municipality","No",0,0,0,1,0,0,0,98,3,7.772482,27.996415,0,"Poor"
2024-01-16,2024-01-16,2024-01-16,"IDPs",27.9964022,7.7726245,4657,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,0,0,98,3,7.7726245,27.9964022,0,"Poor"
2024-01-16,2024-01-16,2024-01-16,"IDPs",27.99636,7.7724896,4658,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","No","0","0","Government Agency Or Municipality","No",0,0,0,1,0,0,0,98,3,7.7724896,27.99636,0,"Poor"
2024-01-05,2024-01-05,2024-01-05,"Refugee returnees",27.977367,7.7103858,4659,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine with slab","Yes","Three stone stove/open fire","Charcoal unprocessed","Respondent or another HH member","No",0,0,0,0,0,0,0,30,5,7.7103858,27.977367,0,"Poor"
2024-01-16,2024-01-16,2024-01-16,"IDPs",27.9963968,7.7724195,4660,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","No","0","0","Government Agency Or Municipality","No",0,0,0,1,0,0,0,98,3,7.7724195,27.9963968,0,"Poor"
2024-01-05,2024-01-05,2024-01-05,"Refugee returnees",27.9776886,7.7097795,4661,"Tanker Truck/Water Vendor","Elsewhere","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Charcoal unprocessed","Friend Or Relative","No",1,1,0,0,0,1,0,60,5,7.7097795,27.9776886,3,"Good"
2024-01-16,2024-01-16,2024-01-16,"IDPs",27.996422,7.7724289,4662,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","No","0","0","Government Agency Or Municipality","No",0,0,0,1,0,0,0,98,3,7.7724289,27.996422,0,"Poor"
2024-01-16,2024-01-16,2024-01-16,"IDPs",27.9964153,7.7725525,4663,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,1,0,98,5,7.7725525,27.9964153,1,"Poor"
2024-01-16,2024-01-16,2024-01-16,"IDPs",27.9963668,7.7725533,4665,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,1,0,98,6,7.7725533,27.9963668,1,"Poor"
2024-01-16,2024-01-16,2024-01-16,"IDPs",27.9964773,7.7722538,4666,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,0,0,98,3,7.7722538,27.9964773,0,"Poor"
2024-01-16,2024-01-16,2024-01-16,"IDPs",27.9963804,7.7721389,4668,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,0,0,98,4,7.7721389,27.9963804,0,"Poor"
2024-01-16,2024-01-16,2024-01-16,"IDPs",27.9967682,7.7774297,4670,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,1,0,98,4,7.7774297,27.9967682,1,"Poor"
2024-01-16,2024-01-16,2024-01-16,"IDPs",27.996353,7.7727181,4671,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,0,0,98,4,7.7727181,27.996353,0,"Poor"
2024-01-16,2024-01-16,2024-01-16,"IDPs",27.9964153,7.7725212,4673,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","No","0","0","Government Agency Or Municipality","No",0,0,0,1,0,1,0,5,4,7.7725212,27.9964153,1,"Poor"
2024-01-05,2024-01-05,2024-01-05,"Refugee returnees",27.9773028,7.7101854,4675,"Tube Well/Borehole","Elsewhere","Don't know","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Respondent or another HH member","No",0,0,0,0,0,1,0,98,12,7.7101854,27.9773028,1,"Poor"
2024-01-16,2024-01-16,2024-01-16,"IDPs",27.996273,7.7723914,4676,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,1,0,98,4,7.7723914,27.996273,1,"Poor"
2024-01-16,2024-01-16,2024-01-16,"IDPs",27.9964844,7.7723159,4678,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","No","0","0","Government Agency Or Municipality","No",0,0,0,1,0,0,0,98,3,7.7723159,27.9964844,0,"Poor"
2024-01-16,2024-01-16,2024-01-16,"IDPs",27.9964226,7.7724729,4679,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","No","0","0","Government Agency Or Municipality","No",0,0,0,1,0,0,0,98,3,7.7724729,27.9964226,0,"Poor"
2024-01-05,2024-01-05,2024-01-05,"Refugee returnees",27.9777192,7.7108467,4680,"Cart With Small Tank/Drum","Elsewhere","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Charcoal briquettes/pellets","Friend Or Relative","No",1,1,0,1,0,1,0,30,5,7.7108467,27.9777192,3,"Good"
2024-01-16,2024-01-16,2024-01-16,"IDPs",27.9963082,7.7726472,4681,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","No","0","0","Government Agency Or Municipality","No",0,0,0,1,0,0,0,98,4,7.7726472,27.9963082,0,"Poor"
2024-01-05,2024-01-05,2024-01-05,"Refugee returnees",27.9772411,7.7102518,4682,"Cart With Small Tank/Drum","Elsewhere","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Charcoal briquettes/pellets","Unrelated Person","No",1,1,0,0,0,1,0,60,5,7.7102518,27.9772411,3,"Good"
2024-01-16,2024-01-16,2024-01-16,"IDPs",27.9962864,7.7727593,4683,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","No","0","0","Government Agency Or Municipality","No",0,0,0,1,0,0,0,98,4,7.7727593,27.9962864,0,"Poor"
2024-01-08,2024-01-08,2024-01-08,"IDPs",27.9617437,7.718941,4685,"Public Tap/Standpipe","Elsewhere","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","UNHCR","No",0,0,0,1,0,1,0,10,5,7.718941,27.9617437,1,"Poor"
2024-01-16,2024-01-16,2024-01-16,"IDPs",27.9960679,7.7725891,4686,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","No","0","0","Government Agency Or Municipality","No",0,0,0,1,0,0,0,98,4,7.7725891,27.9960679,0,"Poor"
2024-01-08,2024-01-08,2024-01-08,"IDPs",27.9616738,7.7191274,4687,"Public Tap/Standpipe","In Own Yard/Plot","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Charcoal unprocessed","UNHCR","No",0,0,0,1,0,0,0,0,3,7.7191274,27.9616738,0,"Poor"
2024-01-17,2024-01-17,2024-01-17,"Refugee returnees",27.9749373,7.7788474,4688,"Public Tap/Standpipe","Elsewhere","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,0,0,98,6,7.7788474,27.9749373,0,"Poor"
2024-01-08,2024-01-08,2024-01-08,"IDPs",27.9620095,7.7188695,4689,"Public Tap/Standpipe","Elsewhere","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","NGO/Non-Religious Charity","No",0,0,0,1,0,0,0,5,3,7.7188695,27.9620095,0,"Poor"
2024-01-17,2024-01-17,2024-01-17,"Refugee returnees",27.9749706,7.7788424,4690,"Public Tap/Standpipe","Elsewhere","No electricity in household","Pit latrine without slab/open pit","No","0","0","Government Agency Or Municipality","No",0,0,0,1,0,0,0,98,3,7.7788424,27.9749706,0,"Poor"
2024-01-17,2024-01-17,2024-01-17,"Refugee returnees",27.9748887,7.7788692,4691,"Public Tap/Standpipe","Elsewhere","No electricity in household","Pit latrine without slab/open pit","No","0","0","Government Agency Or Municipality","No",0,0,0,1,0,0,0,98,4,7.7788692,27.9748887,0,"Poor"
2024-01-17,2024-01-17,2024-01-17,"Refugee returnees",27.974962,7.778828,4692,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","No","0","0","Government Agency Or Municipality","No",0,0,0,1,0,1,0,98,5,7.778828,27.974962,1,"Poor"
2024-01-17,2024-01-17,2024-01-17,"Refugee returnees",27.9749673,7.7788538,4694,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,0,0,1,4,7.7788538,27.9749673,0,"Poor"
2024-01-08,2024-01-08,2024-01-08,"IDPs",27.9621128,7.719013,4695,"Public Tap/Standpipe","Elsewhere","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Charcoal unprocessed","Government Agency Or Municipality","No",0,0,0,1,0,0,0,10,2,7.719013,27.9621128,0,"Poor"
2024-01-17,2024-01-17,2024-01-17,"Refugee returnees",27.9749599,7.7788722,4696,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","No","0","0","Government Agency Or Municipality","No",0,0,0,1,0,0,0,98,3,7.7788722,27.9749599,0,"Poor"
2024-01-17,2024-01-17,2024-01-17,"Refugee returnees",27.9749269,7.7788284,4697,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","No","0","0","Government Agency Or Municipality","No",0,0,0,1,0,0,0,98,4,7.7788284,27.9749269,0,"Poor"
2024-01-08,2024-01-08,2024-01-08,"IDPs",27.9620077,7.7186465,4698,"Public Tap/Standpipe","Elsewhere","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Charcoal unprocessed","Government Agency Or Municipality","No",0,0,0,0,0,0,0,20,3,7.7186465,27.9620077,0,"Poor"
2024-01-17,2024-01-17,2024-01-17,"Refugee returnees",27.9749939,7.7788274,4699,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","No","0","0","Government Agency Or Municipality","No",0,0,0,1,0,0,0,98,5,7.7788274,27.9749939,0,"Poor"
2024-01-18,2024-01-18,2024-01-18,"Refugee returnees",27.9853042,7.7799727,4700,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,0,0,98,6,7.7799727,27.9853042,0,"Poor"
2024-01-17,2024-01-17,2024-01-17,"Refugee returnees",27.9749832,7.7788368,4701,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,0,0,98,3,7.7788368,27.9749832,0,"Poor"
2024-01-17,2024-01-17,2024-01-17,"Refugee returnees",27.9749564,7.7788599,4702,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","No","0","0","Government Agency Or Municipality","No",0,0,0,1,0,0,0,98,5,7.7788599,27.9749564,0,"Poor"
2024-01-13,2024-01-13,2024-01-13,"IDPs",27.9971049,7.7686611,4703,"Unprotected Dug Well","Elsewhere","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Don't know","No",0,0,0,0,1,1,0,20,4,7.7686611,27.9971049,2,"Good"
2024-01-17,2024-01-17,2024-01-17,"Refugee returnees",27.9749038,7.7788665,4704,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,0,0,98,4,7.7788665,27.9749038,0,"Poor"
